1, none, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
3776, none, regions_unexplored:spires, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3777, none, regions_unexplored:spires, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3778, none, regions_unexplored:spires, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3779, none, regions_unexplored:spires, CREATURE, minecraft:polar_bear, 10, 4, 4
3780, none, regions_unexplored:spires, CREATURE, minecraft:wolf, 10, 4, 4
3781, none, regions_unexplored:spires, CREATURE, alexsmobs:moose, 10, 3, 4
3782, none, regions_unexplored:spires, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
3783, none, regions_unexplored:spires, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3784, none, regions_unexplored:spires, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3785, none, regions_unexplored:spires, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3786, none, regions_unexplored:spires, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3787, none, regions_unexplored:spires, AMBIENT, minecraft:bat, 10, 8, 8
3788, none, regions_unexplored:spires, AMBIENT, alexsmobs:fly, 10, 2, 3
3789, none, regions_unexplored:spires, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3790, none, regions_unexplored:spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3791, none, regions_unexplored:spires, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3792, savanna, regions_unexplored:steppe, MONSTER, minecraft:spider, 80, 4, 4
3793, savanna, regions_unexplored:steppe, MONSTER, minecraft:zombie, 80, 4, 4
3794, savanna, regions_unexplored:steppe, MONSTER, minecraft:zombie_villager, 10, 1, 1
3795, savanna, regions_unexplored:steppe, MONSTER, minecraft:skeleton, 80, 4, 4
3796, savanna, regions_unexplored:steppe, MONSTER, minecraft:creeper, 80, 4, 4
3797, savanna, regions_unexplored:steppe, MONSTER, minecraft:slime, 80, 4, 4
3798, savanna, regions_unexplored:steppe, MONSTER, minecraft:enderman, 5, 1, 4
3799, savanna, regions_unexplored:steppe, MONSTER, minecraft:witch, 5, 1, 1
3800, savanna, regions_unexplored:steppe, MONSTER, graveyard:nightmare, 10, 1, 1
3801, savanna, regions_unexplored:steppe, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3802, savanna, regions_unexplored:steppe, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3803, savanna, regions_unexplored:steppe, MONSTER, alexsmobs:farseer, 30, 1, 1
3804, savanna, regions_unexplored:steppe, MONSTER, alexsmobs:murmur, 10, 1, 1
3805, savanna, regions_unexplored:steppe, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3806, savanna, regions_unexplored:steppe, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3807, savanna, regions_unexplored:steppe, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3808, savanna, regions_unexplored:steppe, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3809, savanna, regions_unexplored:steppe, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3810, savanna, regions_unexplored:steppe, CREATURE, minecraft:sheep, 12, 4, 4
3811, savanna, regions_unexplored:steppe, CREATURE, minecraft:pig, 10, 4, 4
3812, savanna, regions_unexplored:steppe, CREATURE, minecraft:chicken, 10, 4, 4
3813, savanna, regions_unexplored:steppe, CREATURE, minecraft:cow, 10, 4, 4
3814, savanna, regions_unexplored:steppe, CREATURE, minecraft:horse, 10, 2, 6
3815, savanna, regions_unexplored:steppe, CREATURE, minecraft:donkey, 10, 1, 3
3816, savanna, regions_unexplored:steppe, CREATURE, alexsmobs:gazelle, 40, 7, 7
3817, savanna, regions_unexplored:steppe, CREATURE, alexsmobs:elephant, 30, 3, 5
3818, savanna, regions_unexplored:steppe, CREATURE, alexsmobs:emu, 20, 2, 5
3819, savanna, regions_unexplored:steppe, CREATURE, alexsmobs:kangaroo, 25, 3, 5
3820, savanna, regions_unexplored:steppe, CREATURE, alexsmobs:maned_wolf, 10, 1, 1
3821, savanna, regions_unexplored:steppe, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
3822, savanna, regions_unexplored:steppe, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3823, savanna, regions_unexplored:steppe, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3824, savanna, regions_unexplored:steppe, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3825, savanna, regions_unexplored:steppe, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3826, savanna, regions_unexplored:steppe, AMBIENT, minecraft:bat, 10, 8, 8
3827, savanna, regions_unexplored:steppe, AMBIENT, alexsmobs:fly, 10, 2, 3
3828, savanna, regions_unexplored:steppe, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3829, savanna, regions_unexplored:steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3830, savanna, regions_unexplored:steppe, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3831, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 80, 4, 4
3832, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 80, 4, 4
3833, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
3834, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
3835, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:creeper, 80, 4, 4
3836, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 80, 4, 4
3837, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
3838, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
3839, extreme_hills, minecraft:stony_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3840, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3841, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:farseer, 30, 1, 1
3842, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:murmur, 10, 1, 1
3843, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3844, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3845, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3846, extreme_hills, minecraft:stony_peaks, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3847, extreme_hills, minecraft:stony_peaks, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3848, extreme_hills, minecraft:stony_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
3849, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3850, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3851, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3852, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3853, extreme_hills, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
3854, extreme_hills, minecraft:stony_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
3855, extreme_hills, minecraft:stony_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3856, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3857, extreme_hills, minecraft:stony_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3858, none, minecraft:stony_shore, MONSTER, minecraft:spider, 80, 4, 4
3859, none, minecraft:stony_shore, MONSTER, minecraft:zombie, 80, 4, 4
3860, none, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
3861, none, minecraft:stony_shore, MONSTER, minecraft:skeleton, 80, 4, 4
3862, none, minecraft:stony_shore, MONSTER, minecraft:creeper, 80, 4, 4
3863, none, minecraft:stony_shore, MONSTER, minecraft:slime, 80, 4, 4
3864, none, minecraft:stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
3865, none, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
3866, none, minecraft:stony_shore, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3867, none, minecraft:stony_shore, MONSTER, alexsmobs:farseer, 30, 1, 1
3868, none, minecraft:stony_shore, MONSTER, alexsmobs:murmur, 10, 1, 1
3869, none, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3870, none, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3871, none, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3872, none, minecraft:stony_shore, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3873, none, minecraft:stony_shore, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3874, none, minecraft:stony_shore, CREATURE, alexsmobs:seal, 20, 3, 8
3875, none, minecraft:stony_shore, CREATURE, alexsmobs:seagull, 21, 3, 6
3876, none, minecraft:stony_shore, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3877, none, minecraft:stony_shore, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3878, none, minecraft:stony_shore, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3879, none, minecraft:stony_shore, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3880, none, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
3881, none, minecraft:stony_shore, AMBIENT, alexsmobs:fly, 10, 2, 3
3882, none, minecraft:stony_shore, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3883, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3884, none, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
3885, none, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3886, none, minecraft:sunflower_plains, MONSTER, minecraft:spider, 80, 4, 4
3887, none, minecraft:sunflower_plains, MONSTER, minecraft:zombie, 80, 4, 4
3888, none, minecraft:sunflower_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3889, none, minecraft:sunflower_plains, MONSTER, minecraft:skeleton, 80, 4, 4
3890, none, minecraft:sunflower_plains, MONSTER, minecraft:creeper, 80, 4, 4
3891, none, minecraft:sunflower_plains, MONSTER, minecraft:slime, 80, 4, 4
3892, none, minecraft:sunflower_plains, MONSTER, minecraft:enderman, 5, 1, 4
3893, none, minecraft:sunflower_plains, MONSTER, minecraft:witch, 5, 1, 1
3894, none, minecraft:sunflower_plains, MONSTER, graveyard:nightmare, 10, 1, 1
3895, none, minecraft:sunflower_plains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3896, none, minecraft:sunflower_plains, MONSTER, alexsmobs:farseer, 30, 1, 1
3897, none, minecraft:sunflower_plains, MONSTER, alexsmobs:murmur, 10, 1, 1
3898, none, minecraft:sunflower_plains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3899, none, minecraft:sunflower_plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3900, none, minecraft:sunflower_plains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3901, none, minecraft:sunflower_plains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3902, none, minecraft:sunflower_plains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3903, none, minecraft:sunflower_plains, CREATURE, minecraft:sheep, 12, 4, 4
3904, none, minecraft:sunflower_plains, CREATURE, minecraft:pig, 10, 4, 4
3905, none, minecraft:sunflower_plains, CREATURE, minecraft:chicken, 10, 4, 4
3906, none, minecraft:sunflower_plains, CREATURE, minecraft:cow, 10, 4, 4
3907, none, minecraft:sunflower_plains, CREATURE, minecraft:horse, 10, 2, 6
3908, none, minecraft:sunflower_plains, CREATURE, minecraft:donkey, 10, 1, 3
3909, none, minecraft:sunflower_plains, CREATURE, alexsmobs:hummingbird, 19, 7, 7
3910, none, minecraft:sunflower_plains, CREATURE, alexsmobs:raccoon, 10, 2, 4
3911, none, minecraft:sunflower_plains, CREATURE, alexsmobs:crow, 10, 3, 5
3912, none, minecraft:sunflower_plains, CREATURE, alexsmobs:bison, 10, 6, 10
3913, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3914, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3915, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3916, none, minecraft:sunflower_plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3917, none, minecraft:sunflower_plains, AMBIENT, minecraft:bat, 10, 8, 8
3918, none, minecraft:sunflower_plains, AMBIENT, alexsmobs:fly, 10, 2, 3
3919, none, minecraft:sunflower_plains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3920, none, minecraft:sunflower_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3921, none, minecraft:sunflower_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3922, swamp, minecraft:swamp, MONSTER, minecraft:spider, 80, 4, 4
3923, swamp, minecraft:swamp, MONSTER, minecraft:zombie, 80, 4, 4
3924, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3925, swamp, minecraft:swamp, MONSTER, minecraft:skeleton, 80, 4, 4
3926, swamp, minecraft:swamp, MONSTER, minecraft:creeper, 80, 4, 4
3927, swamp, minecraft:swamp, MONSTER, minecraft:slime, 80, 4, 4
3928, swamp, minecraft:swamp, MONSTER, minecraft:enderman, 5, 1, 4
3929, swamp, minecraft:swamp, MONSTER, minecraft:witch, 5, 1, 1
3930, swamp, minecraft:swamp, MONSTER, minecraft:slime, 10, 1, 1
3931, swamp, minecraft:swamp, MONSTER, graveyard:ghoul, 25, 2, 5
3932, swamp, minecraft:swamp, MONSTER, graveyard:nightmare, 10, 1, 1
3933, swamp, minecraft:swamp, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3934, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3935, swamp, minecraft:swamp, MONSTER, alexsmobs:farseer, 30, 1, 1
3936, swamp, minecraft:swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
3937, swamp, minecraft:swamp, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
3938, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3939, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3940, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3941, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3942, swamp, minecraft:swamp, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3943, swamp, minecraft:swamp, CREATURE, minecraft:sheep, 12, 4, 4
3944, swamp, minecraft:swamp, CREATURE, minecraft:pig, 10, 4, 4
3945, swamp, minecraft:swamp, CREATURE, minecraft:chicken, 10, 4, 4
3946, swamp, minecraft:swamp, CREATURE, minecraft:cow, 10, 4, 4
3947, swamp, minecraft:swamp, CREATURE, minecraft:frog, 10, 2, 5
3948, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
3949, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
3950, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
3951, swamp, minecraft:swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
3952, swamp, minecraft:swamp, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3953, swamp, minecraft:swamp, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3954, swamp, minecraft:swamp, CREATURE, kellomod:rat, 80, 1, 7
3955, swamp, minecraft:swamp, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3956, swamp, minecraft:swamp, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3957, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 8, 8
3958, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3959, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3960, swamp, minecraft:swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3961, swamp, minecraft:swamp, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3962, swamp, minecraft:swamp, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
3963, taiga, minecraft:taiga, MONSTER, minecraft:spider, 80, 4, 4
3964, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 80, 4, 4
3965, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
3966, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 80, 4, 4
3967, taiga, minecraft:taiga, MONSTER, minecraft:creeper, 80, 4, 4
3968, taiga, minecraft:taiga, MONSTER, minecraft:slime, 80, 4, 4
3969, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 5, 1, 4
3970, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
3971, taiga, minecraft:taiga, MONSTER, graveyard:ghoul, 25, 2, 5
3972, taiga, minecraft:taiga, MONSTER, graveyard:revenant, 25, 5, 8
3973, taiga, minecraft:taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3974, taiga, minecraft:taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3975, taiga, minecraft:taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
3976, taiga, minecraft:taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
3977, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3978, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3979, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3980, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3981, taiga, minecraft:taiga, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
3982, taiga, minecraft:taiga, CREATURE, minecraft:sheep, 12, 4, 4
3983, taiga, minecraft:taiga, CREATURE, minecraft:pig, 10, 4, 4
3984, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 10, 4, 4
3985, taiga, minecraft:taiga, CREATURE, minecraft:cow, 10, 4, 4
3986, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 10, 4, 4
3987, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 10, 2, 3
3988, taiga, minecraft:taiga, CREATURE, minecraft:fox, 10, 2, 4
3989, taiga, minecraft:taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
3990, taiga, minecraft:taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
3991, taiga, minecraft:taiga, CREATURE, alexsmobs:crow, 10, 3, 5
3992, taiga, minecraft:taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3993, taiga, minecraft:taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3994, taiga, minecraft:taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3995, taiga, minecraft:taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3996, taiga, minecraft:taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3997, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
3998, taiga, minecraft:taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
3999, taiga, minecraft:taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4000, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4001, taiga, minecraft:taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4002, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:spider, 80, 4, 4
4003, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:zombie, 80, 4, 4
4004, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
4005, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:skeleton, 80, 4, 4
4006, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:creeper, 80, 4, 4
4007, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:slime, 80, 4, 4
4008, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:enderman, 5, 1, 4
4009, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:witch, 5, 1, 1
4010, forest, regions_unexplored:temperate_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4011, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4012, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:farseer, 30, 1, 1
4013, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:murmur, 10, 1, 1
4014, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4015, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4016, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4017, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4018, forest, regions_unexplored:temperate_grove, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
4019, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:sheep, 12, 4, 4
4020, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:pig, 10, 4, 4
4021, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:chicken, 10, 4, 4
4022, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:cow, 10, 4, 4
4023, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4024, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
4025, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:crow, 10, 3, 5
4026, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4027, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:skunk, 10, 1, 2
4028, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:blue_jay, 16, 2, 4
4029, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
4030, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
4031, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
4032, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
4033, forest, regions_unexplored:temperate_grove, AMBIENT, minecraft:bat, 10, 8, 8
4034, forest, regions_unexplored:temperate_grove, AMBIENT, alexsmobs:fly, 10, 2, 3
4035, forest, regions_unexplored:temperate_grove, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4036, forest, regions_unexplored:temperate_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4037, forest, regions_unexplored:temperate_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4038, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
4039, none, minecraft:the_end, MONSTER, alexsmobs:farseer, 30, 1, 1
4040, none, minecraft:the_end, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4041, none, minecraft:the_end, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
4042, none, fokastudio:the_hallow, MONSTER, alexsmobs:farseer, 30, 1, 1
4043, none, stellarity:the_hallow, MONSTER, minecraft:vex, 20, 2, 3
4044, none, stellarity:the_hallow, MONSTER, alexsmobs:farseer, 30, 1, 1
4045, none, stellarity:the_hallow, CREATURE, alexsmobs:endergrade, 10, 2, 6
4046, none, stellarity:the_hallow, CREATURE, alexsmobs:spectre, 10, 1, 2
4047, none, stellarity:the_hallow, CREATURE, alexsmobs:enderiophage, 10, 2, 2
4048, none, stellarity:the_hallow, CREATURE, alexsmobs:cosmaw, 10, 1, 2
4049, none, stellarity:the_hallow, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
4050, none, far_end:the_nest, MONSTER, minecraft:wither_skeleton, 67, 1, 3
4051, none, far_end:the_nest, MONSTER, minecraft:skeleton, 80, 4, 4
4052, none, far_end:the_nest, MONSTER, minecraft:silverfish, 40, 3, 3
4053, none, far_end:the_nest, MONSTER, alexsmobs:farseer, 30, 1, 1
4054, none, far_end:the_nest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4055, none, far_end:the_nest, CREATURE, alexsmobs:endergrade, 10, 2, 6
4056, none, far_end:the_nest, CREATURE, alexsmobs:spectre, 10, 1, 2
4057, none, far_end:the_nest, CREATURE, alexsmobs:enderiophage, 10, 2, 2
4058, none, far_end:the_nest, CREATURE, alexsmobs:cosmaw, 10, 1, 2
4059, none, far_end:the_nest, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
4060, none, minecraft:the_void, MONSTER, alexsmobs:farseer, 30, 1, 1
4061, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:spider, 80, 4, 4
4062, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
4063, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
4064, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
4065, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
4066, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:slime, 80, 4, 4
4067, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4068, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4069, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, graveyard:ghoul, 25, 2, 5
4070, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, graveyard:revenant, 25, 5, 8
4071, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
4072, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4073, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:farseer, 30, 1, 1
4074, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:murmur, 10, 1, 1
4075, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4076, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4077, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4078, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4079, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
4080, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:sheep, 12, 4, 4
